,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
250,401117860,Gardner-Webb,2241,loser,9,13.0,0.3076923076923077,0.0,186.0,147.0,0.4782608695652174,6.4,39.0,34.0,1.1,4,41,2.0,0.0,2.0,26:22
252,401112439,NC A&T,2448,loser,13,10.0,0.14285714285714285,1.0,249.0,111.0,0.32,4.4,138.0,29.0,4.8,3,25,2.0,2.0,0.0,25:30
254,401114252,Tennessee St,2634,loser,26,22.0,0.4375,0.5,466.0,259.0,0.6363636363636364,7.8,207.0,42.0,4.9,10,60,2.0,0.0,2.0,35:48
256,401121938,Jackson St,2296,loser,14,18.0,0.1111111111111111,0.0,265.0,123.0,0.5769230769230769,4.7,142.0,30.0,4.7,8,73,2.0,1.0,1.0,25:57
258,401121937,Furman,231,loser,42,26.0,0.5454545454545454,0.5,526.0,311.0,0.6153846153846154,12.0,215.0,41.0,5.2,6,37,1.0,0.0,1.0,32:46
260,401114253,North Texas,249,loser,27,21.0,0.3125,0.3333333333333333,396.0,185.0,0.5789473684210527,4.9,211.0,42.0,5.0,9,90,1.0,0.0,1.0,34:44
262,401112123,McNeese,2377,loser,14,13.0,0.25,0.25,318.0,157.0,0.48,6.3,161.0,47.0,3.4,9,64,2.0,0.0,2.0,31:45
265,401117500,Texas St,326,loser,14,27.0,0.38461538461538464,0.0,444.0,394.0,0.6111111111111112,7.3,50.0,22.0,2.3,4,35,3.0,1.0,2.0,25:33
267,401114248,Florida Intl,2229,loser,14,14.0,0.13333333333333333,0.6,217.0,66.0,0.2777777777777778,3.7,151.0,46.0,3.3,4,47,0.0,0.0,0.0,26:51
268,401112442,E Kentucky,2198,loser,0,10.0,0.35294117647058826,0.0,172.0,42.0,0.5625,2.6,130.0,43.0,3.0,7,50,0.0,0.0,0.0,33:27
270,401112115,South Dakota,233,loser,14,20.0,0.09090909090909091,0.5,339.0,269.0,0.7631578947368421,7.1,70.0,25.0,2.8,7,45,3.0,1.0,2.0,26:27
273,401114249,FAU,2226,loser,14,22.0,0.25,1.0,314.0,177.0,0.45,4.4,137.0,47.0,2.9,7,75,1.0,0.0,1.0,33:09
275,401110783,Tennessee,2633,loser,26,20.0,0.3125,0.3333333333333333,418.0,176.0,0.6071428571428571,6.3,242.0,49.0,4.9,6,50,1.0,0.0,1.0,33:59
277,401112097,Kansas,2305,loser,7,17.0,0.4,0.0,280.0,107.0,0.6842105263157895,5.6,173.0,37.0,4.7,5,40,2.0,0.0,2.0,25:34
278,401110775,UT Martin,2630,loser,0,8.0,0.35714285714285715,0.0,194.0,140.0,0.6521739130434783,6.1,54.0,27.0,2.0,5,45,1.0,0.0,1.0,28:35
280,401117499,Stony Brook,2619,loser,7,16.0,0.29411764705882354,0.0,263.0,155.0,0.4523809523809524,3.7,108.0,31.0,3.5,10,88,1.0,0.0,1.0,30:59
282,401112258,Buffalo,2084,loser,13,22.0,0.43478260869565216,0.0,429.0,245.0,0.5,7.7,184.0,58.0,3.2,8,78,2.0,1.0,1.0,42:32
284,401112213,W Michigan,2711,loser,17,18.0,0.3125,1.0,352.0,285.0,0.6585365853658537,7.0,67.0,27.0,2.5,7,46,3.0,1.0,2.0,31:51
286,401114193,Nevada,2440,loser,6,12.0,0.17647058823529413,0.6666666666666666,192.0,109.0,0.5714285714285714,3.9,83.0,40.0,2.1,9,54,4.0,2.0,2.0,33:35
288,401110779,Arkansas,8,loser,17,18.0,0.3333333333333333,0.0,361.0,300.0,0.6097560975609756,7.3,61.0,26.0,2.3,7,55,1.0,1.0,0.0,27:32
290,401110777,E Michigan,2199,loser,17,24.0,0.42857142857142855,0.5,386.0,337.0,0.6415094339622641,6.4,49.0,22.0,2.2,5,46,2.0,0.0,2.0,26:59
293,401110778,Texas,251,loser,38,30.0,0.5333333333333333,0.3333333333333333,530.0,409.0,0.6666666666666666,8.5,121.0,37.0,3.3,6,50,0.0,0.0,0.0,33:53
294,401114347,Liberty,2335,loser,14,20.0,0.18181818181818182,0.25,361.0,219.0,0.5641025641025641,5.6,142.0,28.0,5.1,9,42,1.0,0.0,1.0,29:17
296,401110774,Tulane,2655,loser,6,12.0,0.13333333333333333,0.0,223.0,103.0,0.29411764705882354,3.0,120.0,30.0,4.0,11,80,1.0,0.0,1.0,25:27
298,401112443,Miami,2390,loser,25,27.0,0.2727272727272727,0.0,488.0,309.0,0.7692307692307693,7.9,179.0,37.0,4.8,7,57,0.0,0.0,0.0,35:23
300,401117861,PV A&M,2504,loser,17,16.0,0.29411764705882354,0.3333333333333333,318.0,248.0,0.39473684210526316,6.5,70.0,34.0,2.1,11,98,1.0,0.0,1.0,26:20
302,401112140,UTEP,2638,loser,3,11.0,0.13333333333333333,1.0,131.0,54.0,0.3684210526315789,2.8,77.0,38.0,2.0,9,76,0.0,0.0,0.0,33:09
