,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
863,863,401643771,2024,14,regular,2024-12-01T04:00:00.000Z,False,True,False,True,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,38.0,"[7, 14, 10, 7]",0.3752255981872875,1114,1136.0,167,New Mexico,fbs,Mountain West,30.0,"[0, 9, 7, 14]",0.6247744018127124,1269.0,1247.0,6.2034023619,,,8.0,True
869,869,401673469,2024,15,regular,2024-12-07T21:00:00.000Z,False,True,True,True,,5348,Mercedes-Benz Stadium,251,Texas,fbs,SEC,19.0,"[3, 3, 0, 10, 3]",0.1990174402126457,2059,2057.0,61,Georgia,fbs,SEC,22.0,"[0, 3, 10, 3, 6]",0.8009825597873542,2017.0,2019.0,9.0988909313,,SEC Championship,-3.0,True
871,871,401673463,2024,15,regular,2024-12-08T01:00:00.000Z,False,True,True,True,,3628,Bank of America Stadium,2567,SMU,fbs,ACC,31.0,"[7, 0, 7, 17]",0.5723337698666536,1890,1886.0,228,Clemson,fbs,ACC,34.0,"[21, 3, 7, 3]",0.4276662301333463,1811.0,1815.0,6.6590010605,,ACC Championship,-3.0,True
872,872,401673464,2024,15,regular,2024-12-08T01:00:00.000Z,False,True,True,True,,3812,Lucas Oil Stadium,2483,Oregon,fbs,Big Ten,45.0,"[14, 17, 7, 7]",0.5853470565045124,2060,2075.0,213,Penn State,fbs,Big Ten,37.0,"[10, 14, 0, 13]",0.4146529434954876,2011.0,1996.0,6.1133501347,,Big Ten Championship,8.0,True
874,874,401677077,2024,1,postseason,2024-12-15T02:00:00.000Z,False,True,True,False,,3689,Cramton Bowl,2711,Western Michigan,fbs,Mid-American,23.0,"[7, 6, 0, 10]",0.0224985111231556,1254,1268.0,6,South Alabama,fbs,Sun Belt,30.0,"[0, 16, 7, 7]",0.9775014888768444,1597.0,1583.0,4.4973213292,,IS4S Salute to Veterans Bowl,-7.0,True
875,875,401677080,2024,1,postseason,2024-12-18T02:00:00.000Z,False,True,True,False,,1400,Toyota Stadium,277,West Virginia,fbs,Big 12,37.0,"[0, 17, 6, 14]",0.3311519884422963,1446,1455.0,235,Memphis,fbs,American Athletic,42.0,"[7, 21, 7, 7]",0.6688480115577037,1666.0,1657.0,3.7721872027,,Scooter's Coffee Frisco Bowl,-5.0,True
878,878,401677082,2024,1,postseason,2024-12-20T00:00:00.000Z,False,True,True,False,,3493,Caesars Superdome,2534,Sam Houston,fbs,Conference USA,31.0,"[7, 14, 0, 10]",0.6338031775254644,1415,1428.0,290,Georgia Southern,fbs,Sun Belt,26.0,"[0, 10, 9, 7]",0.3661968224745355,1449.0,1436.0,6.5770738605,,R+L Carriers New Orleans Bowl,5.0,True
879,879,401677083,2024,1,postseason,2024-12-20T17:00:00.000Z,False,True,True,False,,4013,Camping World Stadium,55,Jacksonville State,fbs,Conference USA,27.0,"[7, 0, 7, 13]",0.2222890128977212,1729,1726.0,195,Ohio,fbs,Mid-American,30.0,"[14, 13, 0, 3]",0.7777109871022787,1679.0,1682.0,4.4705058447,,StaffDNA Cure Bowl,-3.0,True
886,886,401677086,2024,1,postseason,2024-12-23T19:30:00.000Z,False,True,True,False,,3653,Albertsons Stadium,278,Fresno State,fbs,Mountain West,20.0,"[13, 0, 0, 0, 7, 0]",0.2619760543324627,1499,1485.0,2459,Northern Illinois,fbs,Mid-American,28.0,"[3, 0, 10, 0, 7, 8]",0.7380239456675373,1441.0,1455.0,8.6516250657,,Famous Idaho Potato Bowl,-8.0,True
887,887,401677087,2024,1,postseason,2024-12-25T01:00:00.000Z,False,True,True,False,,7220,Clarence T.C. Ching Athletics Complex,23,San José State,fbs,Mountain West,39.0,"[0, 10, 10, 7, 7, 3, 2, 0, 0]",0.255929491688223,1478,1477.0,58,South Florida,fbs,American Athletic,41.0,"[7, 14, 0, 6, 7, 3, 2, 0, 2]",0.7440705083117769,1433.0,1434.0,9.6979470848,,Hawaiʻi Bowl,-2.0,True
888,888,401677180,2024,1,postseason,2024-12-26T19:00:00.000Z,False,True,True,False,,3727,Ford Field,2649,Toledo,fbs,Mid-American,48.0,"[6, 14, 0, 10, 7, 3, 2, 2, 2, 2]",0.4181882797043905,1426,1431.0,221,Pittsburgh,fbs,ACC,46.0,"[2, 10, 11, 7, 7, 3, 2, 2, 2, 0]",0.5818117202956095,1461.0,1456.0,11.7159615311,,GameAbove Sports Bowl,2.0,True
889,889,401677088,2024,1,postseason,2024-12-26T22:30:00.000Z,False,True,True,False,,4251,Chase Field,2306,Kansas State,fbs,Big 12,44.0,"[3, 14, 12, 15]",0.8182037428655105,1758,1754.0,164,Rutgers,fbs,Big Ten,41.0,"[7, 20, 7, 7]",0.1817962571344895,1529.0,1533.0,7.1278355532,,Rate Bowl,3.0,True
890,890,401677089,2024,1,postseason,2024-12-27T02:00:00.000Z,False,True,True,False,,6526,Hancock Whitney Stadium,189,Bowling Green,fbs,Mid-American,31.0,"[7, 14, 3, 7]",0.40150416160879,1466,1442.0,2032,Arkansas State,fbs,Sun Belt,38.0,"[17, 7, 7, 7]",0.59849583839121,1243.0,1267.0,5.7230043264,,68 Ventures Bowl,-7.0,True
891,891,401677090,2024,1,postseason,2024-12-27T17:00:00.000Z,False,True,True,False,,3616,Amon G. Carter Stadium,2426,Navy,fbs,American Athletic,21.0,"[0, 7, 7, 7]",0.8898845178243395,1559,1565.0,201,Oklahoma,fbs,SEC,20.0,"[14, 0, 0, 6]",0.1101154821756604,1731.0,1725.0,7.0798084582,,Lockheed Martin Armed Forces Bowl,1.0,True
892,892,401677091,2024,1,postseason,2024-12-27T20:30:00.000Z,False,True,True,False,,7221,Protective Stadium,238,Vanderbilt,fbs,SEC,35.0,"[7, 7, 7, 14]",0.5796300424137241,1469,1496.0,59,Georgia Tech,fbs,ACC,27.0,"[0, 10, 3, 14]",0.4203699575862759,1581.0,1554.0,6.296118241,,Birmingham Bowl,8.0,True
895,895,401677093,2024,1,postseason,2024-12-28T03:30:00.000Z,False,True,True,False,,6501,Allegiant Stadium,30,USC,fbs,Big Ten,35.0,"[0, 7, 7, 21]",0.6340165315113608,1756,1765.0,245,Texas A&M,fbs,SEC,31.0,"[7, 0, 17, 7]",0.3659834684886391,1771.0,1762.0,9.0830057562,,SRS Distribution Las Vegas Bowl,4.0,True
897,897,401677095,2024,1,postseason,2024-12-28T17:00:00.000Z,False,True,True,False,,4102,Yankee Stadium,158,Nebraska,fbs,Big Ten,20.0,"[0, 13, 7, 0]",0.9699308245418528,1526,1537.0,103,Boston College,fbs,ACC,15.0,"[0, 2, 0, 13]",0.0300691754581472,1524.0,1513.0,4.8080961029,,Bad Boy Mowers Pinstripe Bowl,5.0,True
899,899,401677097,2024,1,postseason,2024-12-28T20:30:00.000Z,False,True,True,False,,4013,Camping World Stadium,2390,Miami,fbs,ACC,41.0,"[14, 17, 7, 3]",0.7631943280801643,1859,1855.0,66,Iowa State,fbs,Big 12,42.0,"[21, 7, 7, 7]",0.2368056719198357,1671.0,1675.0,7.3165535627,,Pop-Tarts Bowl,-1.0,True
901,901,401677098,2024,1,postseason,2024-12-28T22:45:00.000Z,False,True,True,False,,3852,Navy-Marine Corps Memorial Stadium,152,NC State,fbs,ACC,21.0,"[0, 7, 0, 14]",0.7398221196994862,1513,1502.0,151,East Carolina,fbs,American Athletic,26.0,"[7, 6, 7, 6]",0.2601778803005138,1392.0,1403.0,7.0119358752,,Go Bowling Military Bowl,-5.0,True
904,904,401677101,2024,1,postseason,2024-12-30T19:30:00.000Z,False,True,True,False,,3810,Nissan Stadium,142,Missouri,fbs,SEC,27.0,"[7, 7, 7, 6]",0.4153458504788717,1701,1711.0,2294,Iowa,fbs,Big Ten,24.0,"[14, 7, 3, 0]",0.5846541495211283,1784.0,1774.0,7.5183899996,,TransPerfect Music City Bowl,3.0,True
905,905,401677102,2024,1,postseason,2024-12-31T17:00:00.000Z,False,True,True,False,,3886,Raymond James Stadium,130,Michigan,fbs,Big Ten,19.0,"[16, 0, 0, 3]",0.9228127967076636,1888,1909.0,333,Alabama,fbs,SEC,13.0,"[0, 10, 0, 3]",0.0771872032923363,2007.0,1986.0,6.783740803,,ReliaQuest Bowl,6.0,True
906,906,401677190,2024,1,postseason,2024-12-31T19:00:00.000Z,False,True,True,False,,3946,Sun Bowl,264,Washington,fbs,Big Ten,34.0,"[7, 14, 0, 13]",0.4532949913751957,1623,1628.0,97,Louisville,fbs,ACC,35.0,"[14, 7, 14, 0]",0.5467050086248042,1814.0,1809.0,5.3065013214,,Tony the Tiger Sun Bowl,-1.0,True
907,907,401677103,2024,1,postseason,2024-12-31T20:00:00.000Z,False,True,True,False,,4013,Camping World Stadium,356,Illinois,fbs,Big Ten,21.0,"[7, 0, 7, 7]",0.6051449672024576,1596,1618.0,2579,South Carolina,fbs,SEC,17.0,"[3, 0, 7, 7]",0.3948550327975424,1832.0,1810.0,7.5385665603,,Cheez-It Citrus Bowl,4.0,True
910,910,401677182,2024,1,postseason,2025-01-01T18:00:00.000Z,False,True,True,False,,5348,Mercedes-Benz Stadium,9,Arizona State,fbs,Big 12,31.0,"[3, 0, 5, 16, 7, 0]",0.1292267581908469,1792,1801.0,251,Texas,fbs,SEC,39.0,"[14, 3, 0, 7, 7, 8]",0.870773241809153,2065.0,2056.0,7.1227909598,,College Football Playoff Quarterfinal at the Chick-fil-A Peach Bowl,-8.0,True
914,914,401677106,2024,1,postseason,2025-01-03T21:00:00.000Z,False,True,True,False,,3735,Gerald J. Ford Stadium,326,Texas State,fbs,Sun Belt,30.0,"[6, 10, 7, 7]",0.9274631766046904,1646,1640.0,249,North Texas,fbs,American Athletic,28.0,"[7, 7, 0, 14]",0.0725368233953096,1361.0,1367.0,8.3408217724,,SERVPRO First Responder Bowl,2.0,True
917,917,401677189,2024,1,postseason,2025-01-10T00:30:00.000Z,False,True,True,False,,3948,Hard Rock Stadium,213,Penn State,fbs,Big Ten,24.0,"[0, 10, 0, 14]",0.4115724290185415,2063,2067.0,87,Notre Dame,fbs,FBS Independents,27.0,"[0, 3, 7, 17]",0.5884275709814585,2173.0,2169.0,8.4503242074,,College Football Playoff Semifinal at the Capital One Orange Bowl,-3.0,True
